"Kod";"Nazwa";"Rozwody i separacje";"Lokalizacja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2004";117,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2005";206,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2006";121,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2007";87,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2008";65,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2009";77,00;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2010";1,37;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,93;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2012";1,38;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,88;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,64;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,67;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,56;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,37;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,13;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,37;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,15;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,30;"-";"";
011212200000;"PODREGION NOWOSĄDECKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"1999";430;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2000";374;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2001";415;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2002";420;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2003";424;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2004";554;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2005";890;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2006";940;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2007";807;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2008";859;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2009";786;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2010";678;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2011";959;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2012";912;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2013";755;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2014";790;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2015";828;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2016";834;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2017";764;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2018";752;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2019";845;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2020";607;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2021";562;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody";"ogółem";"2022";;"-";"n";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";7,6;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";7,7;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";10,0;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";16,1;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";17,0;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";14,6;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";15,5;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";14,2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";12,2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";17,2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";16,4;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";13,6;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";14,2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";14,9;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";15,1;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";13,8;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";13,6;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";15,4;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";11,2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";10,4;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"1999";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2000";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2001";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2002";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2003";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2004";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2005";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2006";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2007";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2008";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2009";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2010";17;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2011";29;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2012";19;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2013";13;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2014";17;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2015";23;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2016";20;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2017";17;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2018";12;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2019";9;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2020";6;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2021";2;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje";"ogółem";"2022";;"-";"n";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2002";29,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2003";19,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2004";20,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2005";165,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2006";138,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2007";55,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2008";40,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2009";19,00;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,31;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,52;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,34;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,23;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,31;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,42;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,36;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,31;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,22;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,16;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,11;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,04;"-";"";
011212300000;"PODREGION OŚWIĘCIMSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"1999";304;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2000";281;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2001";278;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2002";344;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2003";407;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2004";444;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2005";568;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2006";479;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2007";391;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2008";512;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2009";426;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2010";470;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2011";533;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2012";490;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2013";484;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2014";533;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2015";560;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2016";613;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2017";564;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2018";531;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2019";602;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2020";457;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2021";503;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody";"ogółem";"2022";;"-";"n";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";7,6;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";8,8;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";9,6;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";12,3;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";10,4;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";8,5;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";11,1;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";9,2;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";10,1;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";11,5;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";10,6;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";10,4;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";11,5;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";12,1;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";13,2;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";12,2;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";11,5;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";13,0;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";10,0;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";11,1;"-";"";
011212400000;"PODREGION TARNOWSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"1999";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2000";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2001";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2002";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2003";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2004";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2005";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2006";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2007";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2008";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2009";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2010";23;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2011";38;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2012";29;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2013";28;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2014";21;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2015";19;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2016";23;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2017";41;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2018";19;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2019";29;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2020";14;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2021";15;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje";"ogółem";"2022";;"-";"n";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2002";17,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2003";28,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2004";80,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2005";183,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2006";75,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2007";44,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2008";31,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2009";31,00;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,50;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,82;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,63;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,60;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,45;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,41;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,50;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,89;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,41;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,63;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,31;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,33;"-";"";
011212400000;"PODREGION TARNOWSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"1999";140;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2000";152;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2001";190;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2002";174;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2003";169;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2004";265;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2005";315;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2006";351;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2007";299;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2008";276;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2009";275;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2010";305;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2011";297;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2012";327;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2013";337;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2014";346;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2015";387;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2016";354;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2017";320;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2018";350;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2019";367;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2020";294;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2021";364;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody";"ogółem";"2022";;"-";"n";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";5,3;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";5,2;"-";"";
011216900000;"PODREGION NOWOTARSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";8,1;"-";"";
